learning_rate = 0.05
training_epochs = 1000
batch_size = 1000 # batch size는 크면 학습량이 작다

EL_OUT_1 = 256
EL_OUT_2 = 16
HIDDEN_OUT_1 = 128
HIDDEN_OUT_2 = 64
HIDDEN_OUT_3 = 32
HIDDEN_OUT_4 = 32

BatchRun: 002 cost= 0.689414859 acc= 0.508383751

[2017-10-16 00:27:32.449064] Epoch: 0032 cost = 0.689951658
[2017-10-16 00:28:11.220698] Epoch: 0033 cost = 0.690252209
[2017-10-16 00:28:47.531654] Epoch: 0034 cost = 0.690239656
[2017-10-16 00:29:24.024366] Epoch: 0035 cost = 0.690065376
[2017-10-16 00:30:00.432483] Epoch: 0036 cost = 0.689994514
[2017-10-16 00:30:36.705364] Epoch: 0037 cost = 0.689904002
[2017-10-16 00:31:13.043497] Epoch: 0038 cost = 0.689879962
[2017-10-16 00:31:49.687208] Epoch: 0039 cost = 0.690035935
[2017-10-16 00:32:26.030133] Epoch: 0040 cost = 0.690000920
[2017-10-16 00:33:04.915104] Epoch: 0041 cost = 0.689950915
[2017-10-16 00:33:41.562779] Epoch: 0042 cost = 0.689996572
[2017-10-16 00:34:17.806266] Epoch: 0043 cost = 0.689943961
[2017-10-16 00:34:54.028625] Epoch: 0044 cost = 0.689941279
[2017-10-16 00:35:30.426756] Epoch: 0045 cost = 0.689874236
[2017-10-16 00:36:06.835747] Epoch: 0046 cost = 0.689938883
[2017-10-16 00:36:43.128486] Epoch: 0047 cost = 0.689959292
[2017-10-16 00:37:19.378184] Epoch: 0048 cost = 0.689903994
[2017-10-16 00:37:55.678143] Epoch: 0049 cost = 0.689771553
[2017-10-16 00:38:34.107929] Epoch: 0050 cost = 0.689982855
[2017-10-16 00:39:10.200253] Epoch: 0051 cost = 0.689922921
[2017-10-16 00:39:46.250482] Epoch: 0052 cost = 0.689924081
[2017-10-16 00:40:22.235725] Epoch: 0053 cost = 0.689876922
[2017-10-16 00:40:58.231704] Epoch: 0054 cost = 0.689773575
[2017-10-16 00:41:34.381224] Epoch: 0055 cost = 0.689906855
[2017-10-16 00:42:10.494241] Epoch: 0056 cost = 0.690009228
[2017-10-16 00:42:46.473116] Epoch: 0057 cost = 0.689952656
[2017-10-16 00:43:25.025764] Epoch: 0058 cost = 0.689788520
[2017-10-16 00:44:01.346760] Epoch: 0059 cost = 0.689721596
[2017-10-16 00:44:37.522247] Epoch: 0060 cost = 0.689964410
[2017-10-16 00:45:13.609912] Epoch: 0061 cost = 0.689760880
[2017-10-16 00:45:49.756030] Epoch: 0062 cost = 0.689746960
[2017-10-16 00:46:25.857646] Epoch: 0063 cost = 0.689845109
[2017-10-16 00:47:01.835911] Epoch: 0064 cost = 0.689814226
[2017-10-16 00:47:37.939463] Epoch: 0065 cost = 0.689840702
[2017-10-16 00:48:13.943836] Epoch: 0066 cost = 0.689772602
[2017-10-16 00:48:52.521635] Epoch: 0067 cost = 0.689919810
[2017-10-16 00:49:28.738970] Epoch: 0068 cost = 0.689805587
[2017-10-16 00:50:04.841692] Epoch: 0069 cost = 0.689748410
[2017-10-16 00:50:40.891683] Epoch: 0070 cost = 0.689750735
[2017-10-16 00:51:16.964211] Epoch: 0071 cost = 0.689805583
[2017-10-16 00:51:53.182793] Epoch: 0072 cost = 0.689714368
[2017-10-16 00:52:29.301456] Epoch: 0073 cost = 0.689663339
[2017-10-16 00:53:05.378666] Epoch: 0074 cost = 0.689786712
[2017-10-16 00:53:44.048060] Epoch: 0075 cost = 0.689776667
[2017-10-16 00:54:20.106047] Epoch: 0076 cost = 0.689792899
[2017-10-16 00:54:56.095563] Epoch: 0077 cost = 0.689805516
[2017-10-16 00:55:32.326163] Epoch: 0078 cost = 0.689676253
[2017-10-16 00:56:08.422337] Epoch: 0079 cost = 0.689677743
[2017-10-16 00:56:44.543133] Epoch: 0080 cost = 0.689787145
[2017-10-16 00:57:20.594204] Epoch: 0081 cost = 0.689690860
[2017-10-16 00:57:56.795925] Epoch: 0082 cost = 0.689676583
[2017-10-16 00:58:32.949510] Epoch: 0083 cost = 0.689779786
[2017-10-16 00:59:11.818864] Epoch: 0084 cost = 0.689679945
[2017-10-16 00:59:48.275934] Epoch: 0085 cost = 0.689711702
[2017-10-16 01:00:24.658374] Epoch: 0086 cost = 0.689723221
[2017-10-16 01:01:01.187563] Epoch: 0087 cost = 0.689897720
[2017-10-16 01:01:37.706420] Epoch: 0088 cost = 0.689685754
[2017-10-16 01:02:13.968851] Epoch: 0089 cost = 0.689689926
[2017-10-16 01:02:50.273776] Epoch: 0090 cost = 0.689704370
[2017-10-16 01:03:26.703614] Epoch: 0091 cost = 0.689731252
[2017-10-16 01:04:05.243283] Epoch: 0092 cost = 0.689861631
[2017-10-16 01:04:41.426273] Epoch: 0093 cost = 0.689699419
[2017-10-16 01:05:17.650619] Epoch: 0094 cost = 0.689770432
[2017-10-16 01:05:53.964614] Epoch: 0095 cost = 0.689795760
[2017-10-16 01:06:30.153284] Epoch: 0096 cost = 0.689720333
[2017-10-16 01:07:07.026685] Epoch: 0097 cost = 0.689812577
[2017-10-16 01:07:43.121864] Epoch: 0098 cost = 0.689758146
[2017-10-16 01:08:19.117302] Epoch: 0099 cost = 0.689653329
[2017-10-16 01:08:55.130576] Epoch: 0100 cost = 0.689728534
[2017-10-16 01:09:33.638067] Epoch: 0101 cost = 0.689622990
[2017-10-16 01:10:09.742960] Epoch: 0102 cost = 0.689645370
[2017-10-16 01:10:45.813798] Epoch: 0103 cost = 0.689656838
[2017-10-16 01:11:21.932648] Epoch: 0104 cost = 0.689639489
[2017-10-16 01:11:58.094587] Epoch: 0105 cost = 0.689712973
[2017-10-16 01:12:34.102555] Epoch: 0106 cost = 0.689911668
[2017-10-16 01:13:10.243031] Epoch: 0107 cost = 0.689842530
[2017-10-16 01:13:46.461902] Epoch: 0108 cost = 0.689774215
[2017-10-16 01:14:25.222435] Epoch: 0109 cost = 0.689736331
[2017-10-16 01:15:01.433438] Epoch: 0110 cost = 0.689642978
[2017-10-16 01:15:37.750121] Epoch: 0111 cost = 0.689777307
[2017-10-16 01:16:13.889634] Epoch: 0112 cost = 0.689792486
[2017-10-16 01:16:49.941129] Epoch: 0113 cost = 0.689742498
[2017-10-16 01:17:26.140594] Epoch: 0114 cost = 0.689797127
[2017-10-16 01:18:02.288253] Epoch: 0115 cost = 0.689761396
[2017-10-16 01:18:38.302045] Epoch: 0116 cost = 0.689713526
[2017-10-16 01:19:14.397159] Epoch: 0117 cost = 0.689675609
[2017-10-16 01:19:52.956377] Epoch: 0118 cost = 0.689746777
[2017-10-16 01:20:29.027994] Epoch: 0119 cost = 0.689784189
[2017-10-16 01:21:04.948686] Epoch: 0120 cost = 0.689702988
[2017-10-16 01:21:41.115271] Epoch: 0121 cost = 0.689713617
[2017-10-16 01:22:17.287431] Epoch: 0122 cost = 0.689730422
[2017-10-16 01:22:53.297574] Epoch: 0123 cost = 0.689809291
[2017-10-16 01:23:29.535920] Epoch: 0124 cost = 0.689649304
[2017-10-16 01:24:05.596802] Epoch: 0125 cost = 0.689735595
[2017-10-16 01:24:44.014639] Epoch: 0126 cost = 0.689725494
[2017-10-16 01:25:20.045414] Epoch: 0127 cost = 0.689621476
[2017-10-16 01:25:56.267490] Epoch: 0128 cost = 0.689700762
[2017-10-16 01:26:32.312316] Epoch: 0129 cost = 0.689627333
[2017-10-16 01:27:08.334662] Epoch: 0130 cost = 0.689669351
[2017-10-16 01:27:44.524194] Epoch: 0131 cost = 0.689687483
[2017-10-16 01:28:20.574095] Epoch: 0132 cost = 0.689788886
[2017-10-16 01:28:56.695184] Epoch: 0133 cost = 0.690220662
[2017-10-16 01:29:33.029087] Epoch: 0134 cost = 0.690161769
[2017-10-16 01:30:11.654423] Epoch: 0135 cost = 0.689949210
[2017-10-16 01:30:47.736802] Epoch: 0136 cost = 0.689829095
[2017-10-16 01:31:23.870238] Epoch: 0137 cost = 0.690522945
[2017-10-16 01:32:00.131949] Epoch: 0138 cost = 0.689961835
[2017-10-16 01:32:36.155072] Epoch: 0139 cost = 0.690308058
[2017-10-16 01:33:12.170454] Epoch: 0140 cost = 0.689759723
[2017-10-16 01:33:48.367424] Epoch: 0141 cost = 0.689972333
[2017-10-16 01:34:24.387545] Epoch: 0142 cost = 0.689856370
[2017-10-16 01:35:02.821933] Epoch: 0143 cost = 0.689870207
[2017-10-16 01:35:39.228217] Epoch: 0144 cost = 0.689665310
[2017-10-16 01:36:15.423322] Epoch: 0145 cost = 0.689744631
[2017-10-16 01:36:51.459392] Epoch: 0146 cost = 0.689765696
[2017-10-16 01:37:27.579504] Epoch: 0147 cost = 0.689784066
[2017-10-16 01:38:03.635678] Epoch: 0148 cost = 0.689739605
[2017-10-16 01:38:39.688758] Epoch: 0149 cost = 0.689769677
[2017-10-16 01:39:15.822405] Epoch: 0150 cost = 0.689672899
[2017-10-16 01:39:52.295004] Epoch: 0151 cost = 0.689702241
[2017-10-16 01:40:30.724814] Epoch: 0152 cost = 0.689677533
[2017-10-16 01:41:06.833576] Epoch: 0153 cost = 0.689576991
[2017-10-16 01:41:42.789241] Epoch: 0154 cost = 0.689702936
[2017-10-16 01:42:18.572015] Epoch: 0155 cost = 0.689958366
[2017-10-16 01:42:54.397775] Epoch: 0156 cost = 0.689768370
[2017-10-16 01:43:30.356925] Epoch: 0157 cost = 0.690909529
[2017-10-16 01:44:06.141058] Epoch: 0158 cost = 0.690664585
[2017-10-16 01:44:42.037889] Epoch: 0159 cost = 0.690229960
[2017-10-16 01:45:20.386509] Epoch: 0160 cost = 0.690080126
[2017-10-16 01:45:56.486642] Epoch: 0161 cost = 0.690667133
[2017-10-16 01:46:32.368522] Epoch: 0162 cost = 0.690376810
[2017-10-16 01:47:08.009609] Epoch: 0163 cost = 0.690047614
[2017-10-16 01:47:43.826069] Epoch: 0164 cost = 0.690126367
[2017-10-16 01:48:19.557278] Epoch: 0165 cost = 0.690053610
[2017-10-16 01:48:55.253756] Epoch: 0166 cost = 0.690096056
[2017-10-16 01:49:31.134180] Epoch: 0167 cost = 0.690023208
[2017-10-16 01:50:06.939790] Epoch: 0168 cost = 0.689981012
[2017-10-16 01:50:45.112131] Epoch: 0169 cost = 0.690051258
[2017-10-16 01:51:20.841162] Epoch: 0170 cost = 0.690047944
[2017-10-16 01:51:56.759198] Epoch: 0171 cost = 0.689840432
[2017-10-16 01:52:32.498295] Epoch: 0172 cost = 0.689970303
[2017-10-16 01:53:08.165091] Epoch: 0173 cost = 0.690129050
[2017-10-16 01:53:44.042720] Epoch: 0174 cost = 0.690010166
[2017-10-16 01:54:19.836449] Epoch: 0175 cost = 0.690063524
[2017-10-16 01:54:55.637453] Epoch: 0176 cost = 0.690070589
[2017-10-16 01:55:32.751880] Epoch: 0177 cost = 0.690063934
[2017-10-16 01:56:09.665412] Epoch: 0178 cost = 0.690045031
[2017-10-16 01:56:45.359737] Epoch: 0179 cost = 0.689972162
[2017-10-16 01:57:21.136795] Epoch: 0180 cost = 0.690013297
[2017-10-16 01:57:57.008747] Epoch: 0181 cost = 0.689976557
[2017-10-16 01:58:32.902006] Epoch: 0182 cost = 0.689997824
[2017-10-16 01:59:09.208001] Epoch: 0183 cost = 0.689989793
[2017-10-16 01:59:45.287956] Epoch: 0184 cost = 0.689916154
[2017-10-16 02:00:21.108626] Epoch: 0185 cost = 0.690012177
[2017-10-16 02:00:59.472261] Epoch: 0186 cost = 0.689934707
[2017-10-16 02:01:35.634390] Epoch: 0187 cost = 0.690028103
[2017-10-16 02:02:11.269846] Epoch: 0188 cost = 0.689991212
[2017-10-16 02:02:46.976633] Epoch: 0189 cost = 0.690027821
[2017-10-16 02:03:22.708574] Epoch: 0190 cost = 0.689915919
[2017-10-16 02:03:58.508343] Epoch: 0191 cost = 0.689965236
[2017-10-16 02:04:34.250429] Epoch: 0192 cost = 0.689939952
[2017-10-16 02:05:10.082471] Epoch: 0193 cost = 0.690038558
[2017-10-16 02:05:45.906072] Epoch: 0194 cost = 0.689965212
[2017-10-16 02:06:24.012419] Epoch: 0195 cost = 0.690038021
[2017-10-16 02:06:59.785578] Epoch: 0196 cost = 0.690034823
[2017-10-16 02:07:36.639731] Epoch: 0197 cost = 0.690010508
[2017-10-16 02:08:12.504185] Epoch: 0198 cost = 0.690036424
[2017-10-16 02:08:48.651798] Epoch: 0199 cost = 0.689968721
[2017-10-16 02:09:24.775952] Epoch: 0200 cost = 0.689963460
[2017-10-16 02:10:00.715919] Epoch: 0201 cost = 0.690066667
[2017-10-16 02:10:36.633386] Epoch: 0202 cost = 0.690064486
[2017-10-16 02:11:15.301799] Epoch: 0203 cost = 0.689994375
[2017-10-16 02:11:51.570526] Epoch: 0204 cost = 0.689993441
[2017-10-16 02:12:29.887072] Epoch: 0205 cost = 0.689985240
[2017-10-16 02:13:06.651442] Epoch: 0206 cost = 0.690029542
[2017-10-16 02:13:42.785382] Epoch: 0207 cost = 0.689958207
[2017-10-16 02:14:18.968426] Epoch: 0208 cost = 0.690049203
[2017-10-16 02:14:54.969156] Epoch: 0209 cost = 0.689886487
[2017-10-16 02:15:30.911455] Epoch: 0210 cost = 0.689994192
[2017-10-16 02:16:06.807563] Epoch: 0211 cost = 0.689997435
[2017-10-16 02:16:45.093585] Epoch: 0212 cost = 0.690062519
[2017-10-16 02:17:20.943129] Epoch: 0213 cost = 0.690030809
[2017-10-16 02:17:57.110069] Epoch: 0214 cost = 0.690093060
[2017-10-16 02:18:34.074918] Epoch: 0215 cost = 0.690077583
[2017-10-16 02:19:09.803727] Epoch: 0216 cost = 0.690014386
[2017-10-16 02:19:45.625282] Epoch: 0217 cost = 0.689984465
[2017-10-16 02:20:21.697131] Epoch: 0218 cost = 0.690012638
[2017-10-16 02:20:57.362765] Epoch: 0219 cost = 0.690132078
[2017-10-16 02:21:35.562771] Epoch: 0220 cost = 0.690006733
[2017-10-16 02:22:11.437752] Epoch: 0221 cost = 0.690011374
[2017-10-16 02:22:47.166044] Epoch: 0222 cost = 0.690019449
[2017-10-16 02:23:22.898016] Epoch: 0223 cost = 0.689986205
[2017-10-16 02:23:58.609480] Epoch: 0224 cost = 0.689881814
[2017-10-16 02:24:34.255021] Epoch: 0225 cost = 0.689932772
[2017-10-16 02:25:09.936198] Epoch: 0226 cost = 0.689946540
[2017-10-16 02:25:45.579200] Epoch: 0227 cost = 0.689987222
[2017-10-16 02:26:21.133014] Epoch: 0228 cost = 0.689816213
[2017-10-16 02:26:59.264057] Epoch: 0229 cost = 0.690018614
[2017-10-16 02:27:34.969316] Epoch: 0230 cost = 0.689980495
[2017-10-16 02:28:10.660081] Epoch: 0231 cost = 0.689933109
[2017-10-16 02:28:46.299389] Epoch: 0232 cost = 0.690034219
[2017-10-16 02:29:22.141641] Epoch: 0233 cost = 0.689983543
[2017-10-16 02:29:58.008847] Epoch: 0234 cost = 0.689908810
[2017-10-16 02:30:33.737582] Epoch: 0235 cost = 0.690001527
[2017-10-16 02:31:09.473608] Epoch: 0236 cost = 0.689986300
[2017-10-16 02:31:47.952178] Epoch: 0237 cost = 0.689939312
[2017-10-16 02:32:23.757167] Epoch: 0238 cost = 0.690012272
[2017-10-16 02:32:59.499401] Epoch: 0239 cost = 0.690008791
[2017-10-16 02:33:35.601849] Epoch: 0240 cost = 0.690112599
[2017-10-16 02:34:11.200953] Epoch: 0241 cost = 0.690015169
[2017-10-16 02:34:46.746185] Epoch: 0242 cost = 0.689932879
[2017-10-16 02:35:22.456957] Epoch: 0243 cost = 0.689937508
[2017-10-16 02:35:58.347636] Epoch: 0244 cost = 0.689915593
[2017-10-16 02:36:33.864648] Epoch: 0245 cost = 0.690004500
[2017-10-16 02:37:11.901878] Epoch: 0246 cost = 0.689952461
[2017-10-16 02:37:47.651583] Epoch: 0247 cost = 0.689921534
[2017-10-16 02:38:23.304438] Epoch: 0248 cost = 0.689990473
[2017-10-16 02:38:58.994913] Epoch: 0249 cost = 0.689824148
[2017-10-16 02:39:34.819693] Epoch: 0250 cost = 0.689913726
[2017-10-16 02:40:10.554978] Epoch: 0251 cost = 0.689925349
[2017-10-16 02:40:46.208104] Epoch: 0252 cost = 0.690055307
[2017-10-16 02:41:21.899794] Epoch: 0253 cost = 0.690031747
[2017-10-16 02:41:57.946919] Epoch: 0254 cost = 0.690008867
[2017-10-16 02:42:36.127816] Epoch: 0255 cost = 0.689970942
[2017-10-16 02:43:11.864090] Epoch: 0256 cost = 0.690049112
[2017-10-16 02:43:47.784486] Epoch: 0257 cost = 0.689903116
[2017-10-16 02:44:23.708250] Epoch: 0258 cost = 0.689983555
[2017-10-16 02:44:59.543611] Epoch: 0259 cost = 0.689936074
[2017-10-16 02:45:35.493979] Epoch: 0260 cost = 0.689962391
[2017-10-16 02:46:11.438196] Epoch: 0261 cost = 0.690061156
[2017-10-16 02:46:47.179840] Epoch: 0262 cost = 0.689931389
[2017-10-16 02:47:25.682642] Epoch: 0263 cost = 0.689838354
[2017-10-16 02:48:01.447055] Epoch: 0264 cost = 0.690076582
[2017-10-16 02:48:37.151221] Epoch: 0265 cost = 0.690088526
[2017-10-16 02:49:12.880886] Epoch: 0266 cost = 0.689932839
[2017-10-16 02:49:48.634847] Epoch: 0267 cost = 0.689952242
[2017-10-16 02:50:24.274937] Epoch: 0268 cost = 0.689957897
[2017-10-16 02:51:00.014900] Epoch: 0269 cost = 0.689948277
[2017-10-16 02:51:35.933715] Epoch: 0270 cost = 0.689980499
[2017-10-16 02:52:11.899811] Epoch: 0271 cost = 0.690437210
[2017-10-16 02:52:50.166511] Epoch: 0272 cost = 0.740073538
[2017-10-16 02:53:26.119641] Epoch: 0273 cost = 0.693239113
[2017-10-16 02:54:02.314310] Epoch: 0274 cost = 0.691818539
[2017-10-16 02:54:38.696116] Epoch: 0275 cost = 0.691312770
[2017-10-16 02:55:14.414159] Epoch: 0276 cost = 0.729155680
[2017-10-16 02:55:50.109356] Epoch: 0277 cost = 0.691774658
[2017-10-16 02:56:25.724257] Epoch: 0278 cost = 0.704399490
[2017-10-16 02:57:01.324276] Epoch: 0279 cost = 0.698783600
[2017-10-16 02:57:39.519239] Epoch: 0280 cost = 0.693915995
[2017-10-16 02:58:15.117423] Epoch: 0281 cost = 0.691534603
[2017-10-16 02:58:50.832375] Epoch: 0282 cost = 0.692276824
[2017-10-16 02:59:26.737521] Epoch: 0283 cost = 0.692585488
[2017-10-16 03:00:02.540576] Epoch: 0284 cost = 0.691336489
[2017-10-16 03:00:38.457635] Epoch: 0285 cost = 0.691215289
[2017-10-16 03:01:14.438392] Epoch: 0286 cost = 0.691868003
[2017-10-16 03:01:50.503404] Epoch: 0287 cost = 0.691155187
[2017-10-16 03:02:26.384882] Epoch: 0288 cost = 0.691314046
[2017-10-16 03:03:04.741503] Epoch: 0289 cost = 0.690994461
[2017-10-16 03:03:40.993386] Epoch: 0290 cost = 0.690963046
[2017-10-16 03:04:16.773673] Epoch: 0291 cost = 0.690983987
[2017-10-16 03:04:52.516455] Epoch: 0292 cost = 0.691267721
[2017-10-16 03:05:28.339977] Epoch: 0293 cost = 0.690917146
[2017-10-16 03:06:04.176965] Epoch: 0294 cost = 0.690858122
[2017-10-16 03:06:39.973708] Epoch: 0295 cost = 0.690957010
[2017-10-16 03:07:16.237902] Epoch: 0296 cost = 0.691231930
[2017-10-16 03:07:53.582677] Epoch: 0297 cost = 0.690993075
[2017-10-16 03:08:30.377960] Epoch: 0298 cost = 0.690963145
[2017-10-16 03:09:06.178527] Epoch: 0299 cost = 0.690890066
[2017-10-16 03:09:42.087570] Epoch: 0300 cost = 0.690825657
[2017-10-16 03:10:17.918252] Epoch: 0301 cost = 0.690788523
[2017-10-16 03:10:53.741857] Epoch: 0302 cost = 0.691384816
[2017-10-16 03:11:29.743788] Epoch: 0303 cost = 0.690718027
[2017-10-16 03:12:05.680115] Epoch: 0304 cost = 0.690746880
[2017-10-16 03:12:41.516203] Epoch: 0305 cost = 0.690673530
[2017-10-16 03:13:19.856281] Epoch: 0306 cost = 0.690593771
[2017-10-16 03:13:55.995573] Epoch: 0307 cost = 0.690556916
[2017-10-16 03:14:32.045495] Epoch: 0308 cost = 0.690400155
[2017-10-16 03:15:08.001078] Epoch: 0309 cost = 0.690268699
[2017-10-16 03:15:44.045364] Epoch: 0310 cost = 0.690225653
[2017-10-16 03:16:20.009039] Epoch: 0311 cost = 0.690221806
[2017-10-16 03:16:55.918398] Epoch: 0312 cost = 0.690063822
[2017-10-16 03:17:31.895149] Epoch: 0313 cost = 0.690344731
[2017-10-16 03:18:07.717809] Epoch: 0314 cost = 0.689987890
[2017-10-16 03:18:46.038161] Epoch: 0315 cost = 0.690146307
[2017-10-16 03:19:21.919672] Epoch: 0316 cost = 0.689969639
[2017-10-16 03:19:57.920821] Epoch: 0317 cost = 0.690139663
[2017-10-16 03:20:33.787360] Epoch: 0318 cost = 0.689894636
[2017-10-16 03:21:09.469935] Epoch: 0319 cost = 0.690074865
[2017-10-16 03:21:45.320973] Epoch: 0320 cost = 0.689967024
[2017-10-16 03:22:21.146837] Epoch: 0321 cost = 0.690059896
[2017-10-16 03:22:56.859067] Epoch: 0322 cost = 0.689926120
[2017-10-16 03:23:35.169592] Epoch: 0323 cost = 0.690110242
[2017-10-16 03:24:10.891422] Epoch: 0324 cost = 0.690021896
[2017-10-16 03:24:46.592731] Epoch: 0325 cost = 0.690051079
[2017-10-16 03:25:22.298303] Epoch: 0326 cost = 0.689946918
[2017-10-16 03:25:58.014929] Epoch: 0327 cost = 0.689941665
[2017-10-16 03:26:33.620982] Epoch: 0328 cost = 0.689980868
[2017-10-16 03:27:09.362997] Epoch: 0329 cost = 0.689957996
[2017-10-16 03:27:45.111127] Epoch: 0330 cost = 0.689909490
[2017-10-16 03:28:20.789692] Epoch: 0331 cost = 0.689747536
[2017-10-16 03:28:58.830468] Epoch: 0332 cost = 0.689864564
[2017-10-16 03:29:36.029773] Epoch: 0333 cost = 0.689946779
[2017-10-16 03:30:11.865291] Epoch: 0334 cost = 0.689916070
[2017-10-16 03:30:47.724046] Epoch: 0335 cost = 0.689955405
[2017-10-16 03:31:23.741041] Epoch: 0336 cost = 0.689864588
[2017-10-16 03:31:59.639925] Epoch: 0337 cost = 0.689785194
[2017-10-16 03:32:35.572729] Epoch: 0338 cost = 0.689768338
[2017-10-16 03:33:11.354016] Epoch: 0339 cost = 0.689896178
[2017-10-16 03:33:49.706566] Epoch: 0340 cost = 0.689845121
[2017-10-16 03:34:25.354746] Epoch: 0341 cost = 0.689859835
[2017-10-16 03:35:01.107113] Epoch: 0342 cost = 0.689760339
[2017-10-16 03:35:36.944747] Epoch: 0343 cost = 0.689871526
[2017-10-16 03:36:12.627252] Epoch: 0344 cost = 0.689832449
[2017-10-16 03:36:48.362056] Epoch: 0345 cost = 0.689766932
[2017-10-16 03:37:24.191566] Epoch: 0346 cost = 0.689783947
[2017-10-16 03:37:59.926564] Epoch: 0347 cost = 0.689890377
[2017-10-16 03:38:35.544622] Epoch: 0348 cost = 0.689824891
[2017-10-16 03:39:13.650389] Epoch: 0349 cost = 0.689834535
[2017-10-16 03:39:49.494027] Epoch: 0350 cost = 0.689762739
[2017-10-16 03:40:25.252052] Epoch: 0351 cost = 0.689766022
[2017-10-16 03:41:00.965143] Epoch: 0352 cost = 0.689854213
[2017-10-16 03:41:36.753621] Epoch: 0353 cost = 0.689768827
[2017-10-16 03:42:12.364824] Epoch: 0354 cost = 0.689889733
[2017-10-16 03:42:48.016337] Epoch: 0355 cost = 0.689814921
[2017-10-16 03:43:23.709068] Epoch: 0356 cost = 0.689761551
[2017-10-16 03:44:00.269288] Epoch: 0357 cost = 0.689825511
[2017-10-16 03:44:38.148596] Epoch: 0358 cost = 0.689665584
[2017-10-16 03:45:14.246840] Epoch: 0359 cost = 0.689776671
[2017-10-16 03:45:50.259943] Epoch: 0360 cost = 0.689764388
[2017-10-16 03:46:26.081668] Epoch: 0361 cost = 0.689774140
[2017-10-16 03:47:01.832941] Epoch: 0362 cost = 0.689876668
[2017-10-16 03:47:37.651061] Epoch: 0363 cost = 0.689805929
[2017-10-16 03:48:13.314730] Epoch: 0364 cost = 0.689772729
[2017-10-16 03:48:48.968061] Epoch: 0365 cost = 0.689727958
[2017-10-16 03:49:27.317411] Epoch: 0366 cost = 0.689836073
[2017-10-16 03:50:02.945462] Epoch: 0367 cost = 0.689842240
[2017-10-16 03:50:38.624394] Epoch: 0368 cost = 0.689774477
[2017-10-16 03:51:14.279311] Epoch: 0369 cost = 0.689780120
[2017-10-16 03:51:50.121830] Epoch: 0370 cost = 0.689679956
[2017-10-16 03:52:25.760474] Epoch: 0371 cost = 0.689804256
[2017-10-16 03:53:01.459118] Epoch: 0372 cost = 0.689828825
[2017-10-16 03:53:37.242312] Epoch: 0373 cost = 0.689785703
[2017-10-16 03:54:12.954276] Epoch: 0374 cost = 0.689773711
[2017-10-16 03:54:51.070678] Epoch: 0375 cost = 0.689779317
[2017-10-16 03:55:26.957561] Epoch: 0376 cost = 0.689689064
[2017-10-16 03:56:02.769922] Epoch: 0377 cost = 0.689762994
[2017-10-16 03:56:38.832494] Epoch: 0378 cost = 0.689832048
[2017-10-16 03:57:14.838014] Epoch: 0379 cost = 0.689762807
