2,100903,1
2,110000,1
2,870000,0
2,130000,0
2,556000,0
2,553000,0
17,100900,1
17,100904,1
17,100905,1
17,100941,1
17,100943,1
17,990000,1
17,555000,0
17,554000,0
17,870000,0
17,100901,0
17,551000,0
17,556000,0
28,100900,1
28,100931,1
28,100932,1
28,100933,1
28,542000,1
28,990000,1
33,100941,1
33,100943,1
33,300000,1
33,100904,0
33,200000,0
33,557000,0
33,100931,0
43,100901,1
43,557000,0
43,100923,0
43,100931,0
43,940000,0
53,100901,1
53,100903,1
53,110000,1
53,910000,1
53,100900,0
53,120000,0
53,100922,0
58,100941,1
58,100943,1
63,100931,1
63,100933,1
63,109000,1
63,200000,1
63,610000,0
63,554000,0
75,100901,1
75,100903,1
75,553000,0
75,100905,0
75,542000,0
75,100933,0
75,100912,0
93,100931,1
93,100933,1
93,109000,1
93,990000,1
93,100902,0
93,100932,0
104,100901,1
104,100902,1
104,100903,1
104,910000,1
104,109000,0
104,190000,0
104,100911,0
104,930000,0
121,100903,1
121,200000,1
121,910000,1
121,551000,0
121,100931,0
121,930000,0
121,556000,0
122,100901,1
122,100941,1
122,109000,1
122,300000,0
122,110000,0
137,100903,1
137,100904,1
137,100905,1
137,100943,1
137,610000,1
137,100941,0
137,140000,0
137,100933,0
199,100941,1
199,100943,1
199,610000,1
199,100942,0
199,109000,0
202,100900,1
202,100941,1
202,100943,1
202,910000,1
202,554000,0
202,130000,0
202,110000,0
202,100903,0
203,100933,1
203,930000,1
203,100902,0
203,100905,0
203,940000,0
213,100901,1
213,100903,1
213,100905,0
213,551000,0
213,100911,0
234,100901,1
234,100902,1
234,100903,1
234,542000,1
236,100901,1
236,100941,1
236,100943,1
236,610000,1
236,100921,0
236,553000,0
236,100933,0
236,100905,0
236,100904,0
241,100903,1
241,610000,1
241,100923,0
241,190000,0
241,930000,0
241,100905,0
241,100931,0
241,920000,0
269,100941,1
269,100942,0
269,100905,0
269,552000,0
269,100904,0
269,555000,0
269,100902,0
269,100900,0
341,100901,1
341,100903,1
341,100911,1
341,100931,1
341,100941,1
341,100942,1
341,100943,1
341,140000,0
341,558000,0
341,100913,0
341,555000,0
341,557000,0
358,100931,1
358,100932,1
358,100933,1
358,542000,1
358,300000,0
358,553000,0
358,940000,0
358,551000,0
367,100943,1
367,100912,0
367,990000,0
370,100941,1
370,100943,1
370,120000,0
370,100921,0
370,100911,0
370,920000,0
371,100901,1
371,100903,1
371,109000,1
371,110000,1
371,556000,0
371,553000,0
371,100912,0
397,100911,1
397,100913,1
397,109000,1
397,940000,1
397,990000,1
397,190000,0
417,100941,1
417,110000,1
417,542000,0
417,100904,0
417,920000,0
450,100941,1
450,100943,1
450,120000,0
450,555000,0
499,100901,1
499,200000,1
499,920000,0
499,558000,0
499,910000,0
499,110000,0
573,100941,1
573,100943,1
573,100903,0
588,100901,1
588,100903,1
588,100904,0
588,610000,0
591,100941,1
591,100943,1
591,554000,0
591,551000,0
597,100941,1
597,140000,0
597,100903,0
597,551000,0
638,100900,1
638,100941,1
638,100943,1
638,790000,0
638,300000,0
638,910000,0
638,130000,0
638,557000,0
638,100904,0
638,100922,0
647,100903,1
647,100943,1
647,100923,0
690,100904,1
690,100941,1
690,100943,1
690,100933,0
698,100902,1
698,100903,1
698,100941,1
698,110000,1
698,190000,1
698,930000,1
698,990000,1
698,120000,0
703,100905,1
703,100941,1
703,870000,0
703,100933,0
703,930000,0
714,100941,1
714,100943,1
714,910000,1
714,870000,0
714,109000,0
714,554000,0
740,100900,1
740,100911,1
740,100913,1
740,109000,1
740,100942,0
740,910000,0
740,558000,0
740,100921,0
776,100931,1
776,100933,1
776,109000,1
776,190000,0
776,100913,0
776,552000,0
785,100903,1
785,109000,1
785,610000,1
785,940000,0
794,100941,1
794,100943,1
794,110000,1
794,610000,1
794,100913,0
794,109000,0
794,100911,0
794,100921,0
819,100931,1
819,100933,1
819,910000,0
854,100941,1
854,100943,1
854,910000,1
854,990000,1
854,610000,0
854,554000,0
854,110000,0
854,100921,0
854,551000,0
854,790000,0
857,100901,1
857,109000,0
912,100901,1
912,100903,1
912,100904,1
912,100913,1
912,100942,1
912,100943,1
912,610000,1
912,551000,0
912,552000,0
937,100900,1
937,100901,1
937,100902,1
937,100903,1
937,100904,1
937,100905,1
937,100911,1
937,100912,1
937,100913,1
937,100923,1
937,100931,1
937,100932,1
937,100933,1
937,100941,1
937,100943,1
937,109000,1
937,542000,1
937,790000,0
937,920000,0
937,120000,0
946,100901,1
946,100903,1
946,100905,1
946,100941,1
946,610000,1
946,555000,0
946,100921,0
946,200000,0
946,100911,0
946,552000,0
946,100923,0
957,100903,1
957,100943,1
957,110000,1
957,610000,1
957,100911,0
957,552000,0
966,100901,1
966,100903,1
966,100941,0
966,910000,0
966,556000,0
991,100901,1
991,100903,1
991,558000,0
991,555000,0
991,120000,0
991,100922,0
1008,100903,1
1008,100943,1
1008,610000,1
1008,920000,0
1008,910000,0
1008,100902,0
1008,556000,0
1008,551000,0
1008,140000,0
1012,100901,1
